NodeType,ID,color
12,XC_1664 33..41,#CCA64E
3,XC_1666 101..109,#8749CE
21,XC_1666 135..145,#42593E
21,XC_1666 141..149,#42593E
2,XC_1666 68..76,#847BC8
11,XC_1667 76..84,#DA7B61
25,XC_1668 41..49,#96677C
4,XC_1669 107..119,#874DBB
17,XC_1669 171..181,#B5545B
14,XC_1669 32..40,#7E9AA5
1,XC_1669 70..78,#80C8B4
10,XC_1670 222..230,#D45386
12,XC_1671 11..19,#CCA64E
8,XC_1671 126..134,#A89479
12,XC_1671 151..161,#CCA64E
21,XC_1671 166..174,#42593E
7,XC_1671 17..25,#93CB5D
21,XC_1671 19..27,#42593E
23,XC_1674 23..31,#482D42
3,XC_1675 14..24,#8749CE
7,XC_1675 17..27,#93CB5D
24,XC_1675 50..60,#693C57
4,XC_1676 109..119,#874DBB
24,XC_1677 25..33,#693C57
21,XC_1677 98..106,#42593E
23,XC_1678 79..87,#482D42
22,XC_1679 140..148,#3A3E3E
22,XC_1679 143..151,#3A3E3E
22,XC_1680 180..188,#3A3E3E
1,XC_1680 183..191,#80C8B4
3,XC_1680 74..82,#8749CE
19,XC_1681 234..246,#9A5F2B
24,XC_1682 93..101,#693C57
24,XC_1683 17..25,#693C57
24,XC_1685 12..20,#693C57
4,XC_1685 78..88,#874DBB
23,XC_1687 231..241,#482D42
7,XC_1687 29..37,#93CB5D
10,XC_1688 100..108,#D45386
1,XC_1688 115..123,#80C8B4
21,XC_1688 40..48,#42593E
23,XC_1689 152..160,#482D42
25,XC_1689 202..210,#96677C
13,XC_1689 48..56,#A6AF6F
12,XC_1690 107..115,#CCA64E
15,XC_1690 211..219,#717CBD
19,XC_1690 57..65,#9A5F2B
2,XC_1692 89..97,#847BC8
2,XC_1693 188..196,#847BC8
19,XC_1693 238..246,#9A5F2B
13,XC_1696 195..205,#A6AF6F
4,XC_1696 29..37,#874DBB
15,XC_1697 136..146,#717CBD
16,XC_1697 17..25,#8E6299
21,XC_1698 99..107,#42593E
21,XC_1699 115..123,#42593E
7,XC_1699 67..75,#93CB5D
20,XC_1701 167..177,#666637
18,XC_1701 172..186,#BD5430
20,XC_1701 202..212,#666637
6,XC_1702 30..38,#87C564
2,XC_1702 75..83,#847BC8
13,XC_1705 141..151,#A6AF6F
19,XC_1705 145..153,#9A5F2B
8,XC_1705 43..55,#A89479
7,XC_1706 69..79,#93CB5D
2,XC_1707 240..248,#847BC8
2,XC_1708 61..71,#847BC8
2,XC_1709 192..200,#847BC8
23,XC_1709 61..69,#482D42
22,XC_1709 66..74,#3A3E3E
20,XC_1710 178..186,#666637
4,XC_1710 18..28,#874DBB
21,XC_1710 182..190,#42593E
1,XC_1710 22..30,#80C8B4
2,XC_1713 236..244,#847BC8
2,XC_1714 221..229,#847BC8
22,XC_1715 133..141,#3A3E3E
24,XC_1715 29..37,#693C57
23,XC_1716 80..90,#482D42
21,XC_1717 216..224,#42593E
8,XC_1718 160..168,#A89479
14,XC_1718 222..230,#7E9AA5
3,XC_1721 26..34,#8749CE
8,XC_1722 228..236,#A89479
7,XC_1723 116..124,#93CB5D
9,XC_1725 117..125,#C15A92
9,XC_1725 49..57,#C15A92
21,XC_1728 205..213,#42593E
4,XC_1728 47..57,#874DBB
1,XC_1729 24..32,#80C8B4
7,XC_1729 96..104,#93CB5D
21,XC_1732 112..120,#42593E
23,XC_1732 131..141,#482D42
12,XC_1733 26..34,#CCA64E
10,XC_1734 111..121,#D45386
2,XC_1734 32..42,#847BC8
10,XC_1734 88..96,#D45386
21,XC_1734 92..102,#42593E
19,XC_1735 179..187,#9A5F2B
2,XC_1735 28..38,#847BC8
22,XC_1737 121..131,#3A3E3E
20,XC_1737 77..85,#666637
19,XC_1738 216..224,#9A5F2B
20,XC_1738 239..247,#666637
16,XC_1738 87..95,#8E6299
9,XC_1739 139..147,#C15A92
6,XC_1739 186..194,#87C564
22,XC_1741 121..131,#3A3E3E
17,XC_1741 234..248,#B5545B
10,XC_1742 20..28,#D45386
18,XC_1742 62..78,#BD5430
3,XC_1742 89..97,#8749CE
4,XC_1747 119..127,#874DBB
19,XC_1747 13..21,#9A5F2B
3,XC_1747 38..46,#8749CE
23,XC_1749 188..200,#482D42
20,XC_1749 76..86,#666637
7,XC_1751 127..137,#93CB5D
24,XC_1751 13..25,#693C57
15,XC_1752 48..56,#717CBD
19,XC_1753 238..246,#9A5F2B
16,XC_1754 177..185,#8E6299
14,XC_1755 174..182,#7E9AA5
2,XC_1756 143..151,#847BC8
22,XC_1757 195..205,#3A3E3E
21,XC_1758 55..63,#42593E
2,XC_1759 138..146,#847BC8
9,XC_1759 89..97,#C15A92
21,XC_1760 169..181,#42593E
19,XC_1760 47..55,#9A5F2B
19,XC_1761 114..122,#9A5F2B
19,XC_1761 58..66,#9A5F2B
2,XC_1763 204..212,#847BC8
20,XC_1763 71..79,#666637
16,XC_1763 93..103,#8E6299
23,XC_1764 119..127,#482D42
23,XC_1764 191..199,#482D42
21,XC_1766 50..58,#42593E
16,XC_1768 22..30,#8E6299
10,XC_1769 71..79,#D45386
1,XC_1771 16..24,#80C8B4
22,XC_1772 144..152,#3A3E3E
3,XC_1774 115..123,#8749CE
22,XC_1776 156..164,#3A3E3E
17,XC_1776 60..70,#B5545B
21,XC_1777 116..128,#42593E
2,XC_1777 19..31,#847BC8
9,XC_1777 202..210,#C15A92
3,XC_1778 147..155,#8749CE
4,XC_1779 201..211,#874DBB
18,XC_1779 224..238,#BD5430
9,XC_1781 28..36,#C15A92
7,XC_1781 49..57,#93CB5D
2,XC_1781 72..80,#847BC8
9,XC_1782 104..112,#C15A92
19,XC_1782 143..151,#9A5F2B
13,XC_1782 239..247,#A6AF6F
4,XC_1784 126..134,#874DBB
12,XC_1784 57..69,#CCA64E
13,XC_1786 230..238,#A6AF6F
15,XC_1786 94..102,#717CBD
22,XC_1787 187..197,#3A3E3E
8,XC_1787 223..231,#A89479
25,XC_1788 224..232,#96677C
22,XC_1788 36..44,#3A3E3E
13,XC_1789 136..146,#A6AF6F
25,XC_1789 226..236,#96677C
20,XC_1789 49..57,#666637
19,XC_1790 182..192,#9A5F2B
20,XC_1790 36..46,#666637
17,XC_1791 101..109,#B5545B
21,XC_1792 7..17,#42593E
6,XC_1794 203..211,#87C564
2,XC_1794 69..85,#847BC8
7,XC_1795 201..209,#93CB5D
21,XC_1795 216..226,#42593E
22,XC_1796 212..220,#3A3E3E
6,XC_1796 238..246,#87C564
23,XC_1797 177..187,#482D42
7,XC_1797 59..69,#93CB5D
23,XC_1798 224..232,#482D42
19,XC_1800 72..80,#9A5F2B
9,XC_1801 125..133,#C15A92
24,XC_1803 81..91,#693C57
6,XC_1804 181..189,#87C564
8,XC_1804 52..62,#A89479
6,XC_1805 44..52,#87C564
17,XC_1809 109..121,#B5545B
19,XC_1811 171..179,#9A5F2B
8,XC_1811 52..60,#A89479
10,XC_1813 69..77,#D45386
23,XC_1813 8..16,#482D42
7,XC_1815 165..175,#93CB5D
7,XC_1815 168..178,#93CB5D
15,XC_1815 217..225,#717CBD
20,XC_1816 105..115,#666637
10,XC_1816 48..56,#D45386
24,XC_1816 9..17,#693C57
25,XC_1817 174..182,#96677C
8,XC_1817 61..71,#A89479
2,XC_1819 116..124,#847BC8
14,XC_1819 177..185,#7E9AA5
21,XC_1820 13..21,#42593E
16,XC_1820 92..100,#8E6299
3,XC_1821 72..82,#8749CE
13,XC_1822 13..23,#A6AF6F
19,XC_1822 16..26,#9A5F2B
13,XC_1823 119..127,#A6AF6F
12,XC_1824 96..104,#CCA64E
21,XC_1825 74..82,#42593E
20,XC_1826 82..90,#666637
15,XC_1829 144..152,#717CBD
2,XC_1829 217..225,#847BC8
19,XC_1831 29..37,#9A5F2B
23,XC_1832 76..84,#482D42
16,XC_1833 220..228,#8E6299
2,XC_1834 174..182,#847BC8
20,XC_1835 138..146,#666637
13,XC_1835 38..46,#A6AF6F
2,XC_1836 204..216,#847BC8
23,XC_1837 204..216,#482D42
10,XC_1837 52..60,#D45386
1,XC_1837 59..67,#80C8B4
9,XC_1838 7..17,#C15A92
23,XC_1839 34..44,#482D42
1,XC_1840 177..185,#80C8B4
20,XC_1840 80..90,#666637
7,XC_1841 114..124,#93CB5D
23,XC_1841 158..170,#482D42
24,XC_1841 210..218,#693C57
9,XC_1842 155..165,#C15A92
7,XC_1842 189..199,#93CB5D
9,XC_1842 21..31,#C15A92
22,XC_1843 202..212,#3A3E3E
13,XC_1843 236..246,#A6AF6F
22,XC_1843 8..16,#3A3E3E
10,XC_1844 120..128,#D45386
20,XC_1844 122..132,#666637
22,XC_1846 80..92,#3A3E3E
2,XC_1847 182..190,#847BC8
7,XC_1848 198..206,#93CB5D
11,XC_1848 223..231,#DA7B61
21,XC_1848 89..97,#42593E
3,XC_1849 49..57,#8749CE
4,XC_1850 181..193,#874DBB
22,XC_1850 75..83,#3A3E3E
10,XC_1851 13..21,#D45386
6,XC_1853 4..12,#87C564
11,XC_1853 84..92,#DA7B61
21,XC_1854 113..123,#42593E
3,XC_1854 173..181,#8749CE
8,XC_1855 38..46,#A89479
25,XC_1856 228..236,#96677C
23,XC_1856 64..72,#482D42
16,XC_1856 72..88,#8E6299
24,XC_1857 121..129,#693C57
19,XC_1857 72..80,#9A5F2B
9,XC_1858 66..74,#C15A92
25,XC_1859 172..182,#96677C
14,XC_1859 182..192,#7E9AA5
21,XC_1859 58..66,#42593E
21,XC_1859 78..88,#42593E
1,XC_1860 220..230,#80C8B4
19,XC_1860 230..240,#9A5F2B
19,XC_1860 60..68,#9A5F2B
9,XC_1861 112..120,#C15A92
23,XC_1861 182..190,#482D42
9,XC_1864 174..182,#C15A92
14,XC_1865 75..83,#7E9AA5
16,XC_1866 106..116,#8E6299
22,XC_1866 121..129,#3A3E3E
14,XC_1867 177..185,#7E9AA5
1,XC_1868 168..176,#80C8B4
9,XC_1869 100..108,#C15A92
23,XC_1869 62..70,#482D42
3,XC_1870 3..11,#8749CE
12,XC_1871 1..9,#CCA64E
25,XC_1872 37..45,#96677C
2,XC_1872 51..61,#847BC8
21,XC_1873 66..74,#42593E
25,XC_1874 107..117,#96677C
2,XC_1874 152..162,#847BC8
13,XC_1875 119..127,#A6AF6F
1,XC_1875 205..213,#80C8B4
19,XC_1875 3..11,#9A5F2B
2,XC_1876 68..80,#847BC8
2,XC_1876 73..81,#847BC8
7,XC_1877 123..133,#93CB5D
19,XC_1877 163..171,#9A5F2B
8,XC_1878 126..134,#A89479
22,XC_1878 178..186,#3A3E3E
21,XC_1878 199..207,#42593E
24,XC_1878 241..249,#693C57
14,XC_1880 205..213,#7E9AA5
22,XC_1880 25..33,#3A3E3E
23,XC_1881 125..135,#482D42
21,XC_1887 181..189,#42593E
20,XC_1887 222..230,#666637
24,XC_1887 232..240,#693C57
20,XC_1889 146..156,#666637
21,XC_1890 20..28,#42593E
16,XC_1890 226..234,#8E6299
24,XC_1891 106..116,#693C57
21,XC_1891 199..207,#42593E
7,XC_1894 151..163,#93CB5D
20,XC_1894 196..204,#666637
21,XC_1894 33..41,#42593E
24,XC_1895 10..18,#693C57
21,XC_1895 200..208,#42593E
2,XC_1896 123..131,#847BC8
3,XC_1896 188..196,#8749CE
2,XC_1896 87..97,#847BC8
2,XC_1896 90..100,#847BC8
21,XC_1897 25..33,#42593E
1,XC_1898 165..173,#80C8B4
8,XC_1898 181..193,#A89479
25,XC_1898 211..219,#96677C
15,XC_1898 223..231,#717CBD
4,XC_1898 75..83,#874DBB
10,XC_1899 112..124,#D45386
14,XC_1899 132..140,#7E9AA5
3,XC_1899 222..230,#8749CE
13,XC_1899 74..82,#A6AF6F
1,XC_1899 86..94,#80C8B4
13,XC_1902 195..203,#A6AF6F
15,XC_1903 71..79,#717CBD
20,XC_1904 60..68,#666637
20,XC_1906 35..43,#666637
21,XC_1907 27..35,#42593E
21,XC_1908 112..120,#42593E
13,XC_1908 47..55,#A6AF6F
24,XC_1910 112..122,#693C57
6,XC_1910 220..228,#87C564
23,XC_1911 120..128,#482D42
23,XC_1912 225..233,#482D42
6,XC_1912 32..40,#87C564
18,XC_1913 192..210,#BD5430
4,XC_1913 197..205,#874DBB
24,XC_1913 68..82,#693C57
9,XC_1915 226..234,#C15A92
20,XC_1916 110..120,#666637
16,XC_1917 103..111,#8E6299
14,XC_1917 220..228,#7E9AA5
13,XC_1918 104..114,#A6AF6F
21,XC_1919 185..193,#42593E
13,XC_1919 235..245,#A6AF6F
14,XC_1920 38..46,#7E9AA5
23,XC_1920 59..67,#482D42
20,XC_1920 80..90,#666637
21,XC_1921 157..165,#42593E
19,XC_1922 156..164,#9A5F2B
11,XC_1922 180..188,#DA7B61
10,XC_1923 12..20,#D45386
6,XC_1923 142..150,#87C564
9,XC_1923 166..174,#C15A92
9,XC_1923 53..61,#C15A92
6,XC_1925 231..241,#87C564
24,XC_1927 82..90,#693C57
9,XC_1928 90..98,#C15A92
19,XC_1930 238..248,#9A5F2B
6,XC_1931 237..245,#87C564
1,XC_1932 73..81,#80C8B4
22,XC_1932 87..95,#3A3E3E
3,XC_1933 135..143,#8749CE
10,XC_1933 158..168,#D45386
15,XC_1933 7..15,#717CBD
6,XC_1934 215..223,#87C564
4,XC_1935 130..138,#874DBB
25,XC_1935 200..210,#96677C
1,XC_1935 39..47,#80C8B4
24,XC_1935 95..103,#693C57
12,XC_1936 173..183,#CCA64E
14,XC_1936 61..69,#7E9AA5
9,XC_1937 189..197,#C15A92
3,XC_1937 239..251,#8749CE
9,XC_1937 41..55,#C15A92
20,XC_1938 101..109,#666637
8,XC_1939 14..24,#A89479
2,XC_1939 211..219,#847BC8
23,XC_1939 55..65,#482D42
24,XC_1940 235..245,#693C57
16,XC_1940 81..89,#8E6299
21,XC_1941 201..209,#42593E
25,XC_1941 219..229,#96677C
16,XC_1941 227..237,#8E6299
22,XC_1941 9..21,#3A3E3E
1,XC_1942 192..206,#80C8B4
7,XC_1943 161..169,#93CB5D
21,XC_1943 163..171,#42593E
7,XC_1943 188..198,#93CB5D
4,XC_1944 19..27,#874DBB
23,XC_1944 41..51,#482D42
16,XC_1944 45..57,#8E6299
9,XC_1947 89..97,#C15A92
8,XC_1949 205..213,#A89479
21,XC_1949 67..75,#42593E
13,XC_1949 73..81,#A6AF6F
21,XC_1950 219..227,#42593E
17,XC_1950 222..234,#B5545B
6,XC_1952 8..16,#87C564
3,XC_1954 131..139,#8749CE
20,XC_1955 198..208,#666637
3,XC_1955 226..238,#8749CE
22,XC_1955 31..39,#3A3E3E
2,XC_1957 23..31,#847BC8
12,XC_1958 212..224,#CCA64E
20,XC_1959 10..20,#666637
21,XC_1959 51..61,#42593E
1,XC_1960 137..145,#80C8B4
16,XC_1961 85..93,#8E6299
19,XC_1962 43..51,#9A5F2B
22,XC_1964 188..198,#3A3E3E
20,XC_1965 194..204,#666637
20,XC_1966 188..196,#666637
10,XC_1966 55..63,#D45386
24,XC_1967 205..215,#693C57
18,XC_1969 158..176,#BD5430
20,XC_1969 163..171,#666637
16,XC_1969 7..19,#8E6299
8,XC_1969 75..83,#A89479
10,XC_1970 6..14,#D45386
24,XC_1970 70..82,#693C57
19,XC_1971 116..124,#9A5F2B
8,XC_1971 138..148,#A89479
24,XC_1971 153..161,#693C57
17,XC_1971 222..234,#B5545B
21,XC_1971 229..237,#42593E
12,XC_1971 32..40,#CCA64E
21,XC_1972 189..201,#42593E
9,XC_1972 21..29,#C15A92
4,XC_1972 218..226,#874DBB
7,XC_1973 166..178,#93CB5D
25,XC_1973 201..209,#96677C
4,XC_1976 65..75,#874DBB
25,XC_1978 198..206,#96677C
8,XC_1982 207..217,#A89479
21,XC_1983 3..11,#42593E
19,XC_1984 119..127,#9A5F2B
4,XC_1984 138..148,#874DBB
17,XC_1984 228..240,#B5545B
7,XC_1985 140..152,#93CB5D
12,XC_1985 164..174,#CCA64E
22,XC_1985 57..67,#3A3E3E
21,XC_1986 140..150,#42593E
13,XC_1986 178..186,#A6AF6F
3,XC_1987 45..53,#8749CE
3,XC_1988 12..20,#8749CE
12,XC_1993 123..131,#CCA64E
3,XC_1993 146..156,#8749CE
10,XC_1993 185..193,#D45386
24,XC_1993 192..200,#693C57
9,XC_1993 199..211,#C15A92
20,XC_1994 201..211,#666637
7,XC_1994 214..222,#93CB5D
21,XC_1994 216..224,#42593E
17,XC_1995 168..180,#B5545B
1,XC_1996 149..157,#80C8B4
13,XC_1996 53..61,#A6AF6F
21,XC_1998 19..27,#42593E
15,XC_1999 143..151,#717CBD
20,XC_2000 120..130,#666637
10,XC_2000 90..98,#D45386
21,XC_2001 132..142,#42593E
13,XC_2001 138..148,#A6AF6F
4,XC_2001 8..18,#874DBB
9,XC_2002 122..132,#C15A92
11,XC_2002 141..149,#DA7B61
15,XC_2004 81..89,#717CBD
2,XC_2005 140..148,#847BC8
12,XC_2005 51..59,#CCA64E
9,XC_2007 181..189,#C15A92
20,XC_2009 158..166,#666637
2,XC_2010 162..170,#847BC8
24,XC_2011 198..206,#693C57
23,XC_2011 222..230,#482D42
2,XC_2012 238..246,#847BC8
19,XC_2013 76..84,#9A5F2B
9,XC_2014 224..232,#C15A92
16,XC_2015 144..152,#8E6299
15,XC_2015 169..177,#717CBD
9,XC_2015 197..207,#C15A92
23,XC_2016 189..197,#482D42
6,XC_2017 16..26,#87C564
11,XC_2018 128..136,#DA7B61
9,XC_2019 118..126,#C15A92
6,XC_2020 184..192,#87C564
9,XC_2022 59..67,#C15A92
19,XC_2024 48..56,#9A5F2B
21,XC_2025 107..115,#42593E
4,XC_2025 153..161,#874DBB
14,XC_2026 201..209,#7E9AA5
15,XC_2026 86..94,#717CBD
19,XC_2027 68..76,#9A5F2B
24,XC_2028 118..126,#693C57
2,XC_2028 162..170,#847BC8
2,XC_2029 157..165,#847BC8
16,XC_2029 20..28,#8E6299
25,XC_2033 64..72,#96677C
16,XC_2034 14..24,#8E6299
14,XC_2034 219..229,#7E9AA5
3,XC_2034 62..72,#8749CE
20,XC_2035 74..84,#666637
16,XC_2036 216..228,#8E6299
17,XC_2036 6..16,#B5545B
2,XC_2036 72..80,#847BC8
24,XC_2037 27..35,#693C57
2,XC_2037 91..99,#847BC8
24,XC_2038 17..25,#693C57
19,XC_2038 194..202,#9A5F2B
13,XC_2039 149..157,#A6AF6F
7,XC_2040 75..85,#93CB5D
22,XC_2041 131..141,#3A3E3E
7,XC_2042 197..205,#93CB5D
8,XC_2042 62..70,#A89479
22,XC_2043 214..222,#3A3E3E
13,XC_2043 73..81,#A6AF6F
11,XC_2045 141..149,#DA7B61
3,XC_2045 37..45,#8749CE
15,XC_2046 119..127,#717CBD
25,XC_2047 229..237,#96677C
4,XC_2047 43..51,#874DBB
16,XC_2047 68..84,#8E6299
15,XC_2049 33..41,#717CBD
23,XC_2052 106..118,#482D42
19,XC_2052 153..161,#9A5F2B
9,XC_2052 176..186,#C15A92
10,XC_2053 4..12,#D45386
25,XC_2053 68..76,#96677C
9,XC_2055 223..233,#C15A92
19,XC_2055 241..249,#9A5F2B
9,XC_2055 61..69,#C15A92
8,XC_2056 107..117,#A89479
4,XC_2056 116..126,#874DBB
20,XC_2057 155..163,#666637
25,XC_2057 8..16,#96677C
19,XC_2059 218..226,#9A5F2B
3,XC_2062 179..187,#8749CE
11,XC_2063 142..150,#DA7B61
22,XC_2063 206..214,#3A3E3E
3,XC_2063 70..80,#8749CE
21,XC_2064 92..100,#42593E
15,XC_2067 133..141,#717CBD
25,XC_2067 163..171,#96677C
14,XC_2067 218..226,#7E9AA5
9,XC_2067 29..37,#C15A92
12,XC_2069 35..43,#CCA64E
8,XC_2069 56..64,#A89479
2,XC_2071 144..152,#847BC8
25,XC_2071 209..217,#96677C
2,XC_2074 89..99,#847BC8
9,XC_2075 34..42,#C15A92
6,XC_2078 228..236,#87C564
14,XC_2079 110..118,#7E9AA5
9,XC_2079 29..37,#C15A92
9,XC_2080 197..205,#C15A92
5,XC_2081 17..25,#85888E
25,XC_2081 75..83,#96677C
9,XC_2086 43..51,#C15A92
2,XC_2086 58..66,#847BC8
2,XC_2086 59..67,#847BC8
6,XC_2087 237..245,#87C564
4,XC_2087 31..41,#874DBB
4,XC_2088 216..224,#874DBB
25,XC_2089 60..68,#96677C
3,XC_2091 220..228,#8749CE
24,XC_2094 62..70,#693C57
20,XC_2096 103..111,#666637
4,XC_2096 77..85,#874DBB
24,XC_2097 66..74,#693C57
24,XC_2098 166..178,#693C57
9,XC_2101 137..145,#C15A92
17,XC_2101 14..26,#B5545B
15,XC_2101 48..56,#717CBD
21,XC_2102 13..23,#42593E
13,XC_2103 1..9,#A6AF6F
15,XC_2103 31..43,#717CBD
3,XC_2105 150..160,#8749CE
10,XC_2105 4..16,#D45386
2,XC_2106 162..170,#847BC8
14,XC_2106 70..78,#7E9AA5
24,XC_2107 139..147,#693C57
20,XC_2107 218..228,#666637
25,XC_2107 47..55,#96677C
19,XC_2108 234..242,#9A5F2B
4,XC_2110 161..169,#874DBB
4,XC_2111 17..25,#874DBB
2,XC_2112 187..195,#847BC8
8,XC_2113 212..220,#A89479
3,XC_2113 44..52,#8749CE
3,XC_2113 87..97,#8749CE
11,XC_2114 206..214,#DA7B61
5,XC_2116 18..28,#85888E
16,XC_2116 22..30,#8E6299
2,XC_2119 139..147,#847BC8
11,XC_2119 243..251,#DA7B61
4,XC_2120 17..25,#874DBB
12,XC_2120 27..35,#CCA64E
6,XC_2121 78..86,#87C564
4,XC_2122 161..169,#874DBB
12,XC_2122 171..179,#CCA64E
4,XC_2123 162..172,#874DBB
2,XC_2125 202..210,#847BC8
23,XC_2126 98..108,#482D42
16,XC_2128 2..10,#8E6299
8,XC_2128 228..238,#A89479
20,XC_2129 59..69,#666637
21,XC_2130 41..49,#42593E
15,XC_2133 16..26,#717CBD
5,XC_2134 234..242,#85888E
10,XC_2135 109..117,#D45386
21,XC_2135 218..226,#42593E
3,XC_2135 4..14,#8749CE
8,XC_2136 48..58,#A89479
21,XC_2136 85..95,#42593E
20,XC_2137 133..143,#666637
20,XC_2137 154..162,#666637
5,XC_2137 202..210,#85888E
25,XC_2138 235..243,#96677C
21,XC_2138 48..56,#42593E
21,XC_2138 67..77,#42593E
22,XC_2139 177..189,#3A3E3E
20,XC_2139 211..221,#666637
22,XC_2140 107..115,#3A3E3E
23,XC_2142 153..161,#482D42
19,XC_2142 225..233,#9A5F2B
21,XC_2142 49..59,#42593E
16,XC_2142 83..91,#8E6299
9,XC_2143 108..116,#C15A92
24,XC_2143 180..188,#693C57
14,XC_2144 210..218,#7E9AA5
4,XC_2145 231..241,#874DBB
18,XC_2145 29..45,#BD5430
25,XC_2148 228..238,#96677C
9,XC_2149 197..205,#C15A92
1,XC_2150 215..223,#80C8B4
21,XC_2153 195..203,#42593E
16,XC_2153 25..33,#8E6299
7,XC_2155 101..111,#93CB5D
19,XC_2155 55..63,#9A5F2B
24,XC_2155 91..99,#693C57
7,XC_2156 115..123,#93CB5D
7,XC_2157 55..63,#93CB5D
6,XC_2159 70..78,#87C564
11,XC_2161 132..140,#DA7B61
16,XC_2161 200..208,#8E6299
19,XC_2164 233..241,#9A5F2B
19,XC_2165 156..164,#9A5F2B
14,XC_2165 203..211,#7E9AA5
22,XC_2166 196..204,#3A3E3E
18,XC_2166 36..50,#BD5430
7,XC_2166 50..58,#93CB5D
2,XC_2167 63..73,#847BC8
16,XC_2168 184..194,#8E6299
16,XC_2169 14..22,#8E6299
16,XC_2171 10..18,#8E6299
25,XC_2171 109..117,#96677C
10,XC_2171 242..250,#D45386
1,XC_2173 86..94,#80C8B4
7,XC_2174 191..201,#93CB5D
7,XC_2174 40..48,#93CB5D
8,XC_2174 80..90,#A89479
7,XC_2175 171..181,#93CB5D
7,XC_2175 182..190,#93CB5D
23,XC_2176 105..113,#482D42
2,XC_2176 86..100,#847BC8
20,XC_2177 212..222,#666637
23,XC_2178 126..134,#482D42
16,XC_2178 157..165,#8E6299
11,XC_2178 65..73,#DA7B61
22,XC_2180 242..250,#3A3E3E
9,XC_2181 132..142,#C15A92
10,XC_2181 168..176,#D45386
10,XC_2184 127..135,#D45386
24,XC_2184 159..167,#693C57
20,XC_2184 165..173,#666637
8,XC_2184 53..61,#A89479
13,XC_2184 81..89,#A6AF6F
21,XC_2185 157..165,#42593E
23,XC_2185 163..171,#482D42
22,XC_2185 195..203,#3A3E3E
15,XC_2185 241..249,#717CBD
2,XC_2186 28..36,#847BC8
20,XC_2186 47..57,#666637
23,XC_2186 53..63,#482D42
15,XC_2188 5..13,#717CBD
9,XC_2188 65..73,#C15A92
22,XC_2189 198..206,#3A3E3E
16,XC_2189 217..229,#8E6299
12,XC_2190 194..202,#CCA64E
10,XC_2190 33..41,#D45386
12,XC_2193 20..30,#CCA64E
16,XC_2193 73..81,#8E6299
12,XC_2193 99..107,#CCA64E
6,XC_2196 148..156,#87C564
24,XC_2196 90..98,#693C57
24,XC_2197 168..176,#693C57
15,XC_2197 220..228,#717CBD
12,XC_2197 226..234,#CCA64E
19,XC_2198 127..135,#9A5F2B
1,XC_2198 157..167,#80C8B4
9,XC_2199 133..141,#C15A92
12,XC_2199 157..169,#CCA64E
11,XC_2199 201..213,#DA7B61
7,XC_2200 176..186,#93CB5D
8,XC_2201 108..116,#A89479
8,XC_2202 96..104,#A89479
25,XC_2208 206..214,#96677C
25,XC_2208 229..237,#96677C
13,XC_2210 44..52,#A6AF6F
10,XC_2212 17..25,#D45386
14,XC_2212 227..235,#7E9AA5
3,XC_2213 130..138,#8749CE
10,XC_2213 149..157,#D45386
25,XC_2214 227..235,#96677C
8,XC_2214 60..68,#A89479
8,XC_2214 79..87,#A89479
23,XC_2215 103..111,#482D42
10,XC_2215 130..138,#D45386
14,XC_2215 38..46,#7E9AA5
23,XC_2217 115..123,#482D42
23,XC_2217 226..234,#482D42
3,XC_2218 1..13,#8749CE
7,XC_2219 167..177,#93CB5D
22,XC_2220 33..43,#3A3E3E
2,XC_2221 191..199,#847BC8
23,XC_2222 112..120,#482D42
16,XC_2225 121..129,#8E6299
10,XC_2225 198..206,#D45386
2,XC_2225 223..231,#847BC8
2,XC_2225 225..233,#847BC8
21,XC_2226 156..164,#42593E
7,XC_2227 181..189,#93CB5D
17,XC_2228 34..44,#B5545B
14,XC_2229 16..24,#7E9AA5
8,XC_2229 179..187,#A89479
23,XC_2229 21..29,#482D42
19,XC_2230 146..154,#9A5F2B
14,XC_2230 25..33,#7E9AA5
11,XC_2231 200..208,#DA7B61
25,XC_2231 220..228,#96677C
24,XC_2232 176..184,#693C57
21,XC_2232 66..74,#42593E
2,XC_2233 147..155,#847BC8
23,XC_2234 141..153,#482D42
20,XC_2234 148..158,#666637
22,XC_2234 173..181,#3A3E3E
20,XC_2234 20..30,#666637
25,XC_2234 231..239,#96677C
15,XC_2234 66..76,#717CBD
22,XC_2235 102..112,#3A3E3E
21,XC_2235 164..174,#42593E
19,XC_2236 188..196,#9A5F2B
16,XC_2236 24..34,#8E6299
16,XC_2237 23..41,#8E6299
4,XC_2237 28..36,#874DBB
9,XC_2237 55..63,#C15A92
22,XC_2239 100..108,#3A3E3E
23,XC_2239 185..195,#482D42
16,XC_2240 169..177,#8E6299
6,XC_2240 198..206,#87C564
7,XC_2240 216..228,#93CB5D
19,XC_2241 10..18,#9A5F2B
19,XC_2241 112..120,#9A5F2B
20,XC_2241 166..174,#666637
23,XC_2242 23..31,#482D42
14,XC_2242 93..105,#7E9AA5
7,XC_2244 20..30,#93CB5D
5,XC_2245 107..115,#85888E
17,XC_2245 167..177,#B5545B
6,XC_2245 235..245,#87C564
20,XC_2245 80..90,#666637
7,XC_2249 118..126,#93CB5D
21,XC_2249 120..128,#42593E
13,XC_2249 222..232,#A6AF6F
13,XC_2250 109..117,#A6AF6F
