fromNode,toNode,Confidence,InteractionType,color
XC_1891 199..207,XC_3572 145..153,9,21,#42593E
XC_1891 199..207,XC_3770 133..141,9,21,#42593E
XC_1891 199..207,XC_3807 14..22,9,21,#42593E
XC_1891 199..207,XC_3859 32..40,9,21,#42593E
XC_1891 199..207,XC_3869 128..136,9,21,#42593E
XC_1891 199..207,XC_3878 106..114,9,21,#42593E
XC_1891 199..207,XC_4079 89..97,9,21,#42593E
XC_1891 199..207,XC_4092 65..73,9,21,#42593E
XC_1891 199..207,XC_4297 222..230,9,21,#42593E
XC_1891 199..207,XC_4314 205..213,9,21,#42593E
XC_1894 33..41,XC_1895 200..208,9,21,#42593E
XC_1894 33..41,XC_2025 107..115,9,21,#42593E
XC_1894 33..41,XC_2130 41..49,9,21,#42593E
XC_1894 33..41,XC_2135 218..226,9,21,#42593E
XC_1894 33..41,XC_2386 160..168,9,21,#42593E
XC_1894 33..41,XC_2585 199..207,9,21,#42593E
XC_1894 33..41,XC_2642 61..69,9,21,#42593E
XC_1894 33..41,XC_2681 238..246,9,21,#42593E
XC_1894 33..41,XC_2730 132..140,9,21,#42593E
XC_1894 33..41,XC_2822 154..162,9,21,#42593E
XC_1894 33..41,XC_3096 1..9,9,21,#42593E
XC_1894 33..41,XC_3117 29..37,9,21,#42593E
XC_1894 33..41,XC_3182 53..61,9,21,#42593E
XC_1894 33..41,XC_3239 6..14,9,21,#42593E
XC_1894 33..41,XC_3318 90..98,9,21,#42593E
XC_1894 33..41,XC_3331 191..199,9,21,#42593E
XC_1894 33..41,XC_3487 117..125,9,21,#42593E
XC_1894 33..41,XC_3584 210..218,9,21,#42593E
XC_1894 33..41,XC_3736 88..96,9,21,#42593E
XC_1894 33..41,XC_3906 53..61,9,21,#42593E
XC_1894 33..41,XC_4251 18..26,9,21,#42593E
XC_1894 33..41,XC_4297 227..235,9,21,#42593E
XC_1895 200..208,XC_2025 107..115,9,21,#42593E
XC_1895 200..208,XC_2130 41..49,9,21,#42593E
XC_1895 200..208,XC_2135 218..226,9,21,#42593E
XC_1895 200..208,XC_2386 160..168,9,21,#42593E
XC_1895 200..208,XC_2585 199..207,9,21,#42593E
XC_1895 200..208,XC_2642 61..69,9,21,#42593E
XC_1895 200..208,XC_2681 238..246,9,21,#42593E
XC_1895 200..208,XC_2730 132..140,9,21,#42593E
XC_1895 200..208,XC_2822 154..162,9,21,#42593E
XC_1895 200..208,XC_3096 1..9,9,21,#42593E
XC_1895 200..208,XC_3117 29..37,9,21,#42593E
XC_1895 200..208,XC_3182 53..61,9,21,#42593E
XC_1895 200..208,XC_3239 6..14,9,21,#42593E
XC_1895 200..208,XC_3318 90..98,9,21,#42593E
XC_1895 200..208,XC_3331 191..199,9,21,#42593E
XC_1895 200..208,XC_3487 117..125,9,21,#42593E
XC_1895 200..208,XC_3584 210..218,9,21,#42593E
XC_1895 200..208,XC_3736 88..96,9,21,#42593E
XC_1895 200..208,XC_3906 53..61,9,21,#42593E
XC_1895 200..208,XC_4251 18..26,9,21,#42593E
XC_1895 200..208,XC_4297 227..235,9,21,#42593E
XC_1897 25..33,XC_2226 156..164,9,21,#42593E
XC_1897 25..33,XC_2324 213..221,9,21,#42593E
XC_1897 25..33,XC_2332 219..227,9,21,#42593E
XC_1897 25..33,XC_2377 8..16,9,21,#42593E
XC_1897 25..33,XC_2466 155..163,9,21,#42593E
XC_1897 25..33,XC_2639 59..67,9,21,#42593E
XC_1897 25..33,XC_2697 146..154,9,21,#42593E
XC_1897 25..33,XC_2773 154..162,9,21,#42593E
XC_1897 25..33,XC_2855 35..43,9,21,#42593E
XC_1897 25..33,XC_2902 55..63,9,21,#42593E
XC_1897 25..33,XC_2962 230..238,9,21,#42593E
XC_1897 25..33,XC_3359 110..118,9,21,#42593E
XC_1897 25..33,XC_3794 194..202,9,21,#42593E
XC_1897 25..33,XC_4054 145..153,9,21,#42593E
XC_1897 25..33,XC_4190 135..143,9,21,#42593E
XC_1897 25..33,XC_4265 169..177,9,21,#42593E
XC_1907 27..35,XC_4346 158..166,9,21,#42593E
XC_1907 27..35,XC_2250 201..209,9,21,#42593E
XC_1907 27..35,XC_2279 65..73,9,21,#42593E
XC_1907 27..35,XC_2352 139..147,9,21,#42593E
XC_1907 27..35,XC_2508 100..108,9,21,#42593E
XC_1907 27..35,XC_2555 196..204,9,21,#42593E
XC_1907 27..35,XC_2643 153..161,9,21,#42593E
XC_1907 27..35,XC_2709 190..198,9,21,#42593E
XC_1907 27..35,XC_2917 132..140,9,21,#42593E
XC_1907 27..35,XC_3085 174..182,9,21,#42593E
XC_1907 27..35,XC_3127 57..65,9,21,#42593E
XC_1907 27..35,XC_3130 138..146,9,21,#42593E
XC_1907 27..35,XC_3203 182..190,9,21,#42593E
XC_1907 27..35,XC_3380 213..221,9,21,#42593E
XC_1907 27..35,XC_3484 149..157,9,21,#42593E
XC_1907 27..35,XC_3653 24..32,9,21,#42593E
XC_1907 27..35,XC_4038 37..45,9,21,#42593E
XC_1907 27..35,XC_4047 90..98,9,21,#42593E
XC_1907 27..35,XC_4200 41..49,9,21,#42593E
XC_1907 27..35,XC_4315 170..178,9,21,#42593E
XC_1907 27..35,XC_4322 48..56,9,21,#42593E
XC_1908 112..120,XC_2249 120..128,9,21,#42593E
XC_1908 112..120,XC_2644 69..77,9,21,#42593E
XC_1908 112..120,XC_2698 39..47,9,21,#42593E
XC_1908 112..120,XC_2826 156..164,9,21,#42593E
XC_1908 112..120,XC_2902 59..67,9,21,#42593E
XC_1908 112..120,XC_3102 11..19,9,21,#42593E
XC_1908 112..120,XC_3759 70..78,9,21,#42593E
XC_1908 112..120,XC_3837 79..87,9,21,#42593E
XC_1908 112..120,XC_3909 44..52,9,21,#42593E
XC_1908 112..120,XC_4000 147..155,9,21,#42593E
XC_1908 112..120,XC_4133 185..193,9,21,#42593E
XC_1908 112..120,XC_4241 118..126,9,21,#42593E
XC_1919 185..193,XC_1921 157..165,9,21,#42593E
XC_1919 185..193,XC_1950 219..227,9,21,#42593E
XC_1919 185..193,XC_1994 216..224,9,21,#42593E
XC_1919 185..193,XC_1998 19..27,9,21,#42593E
XC_1919 185..193,XC_2064 92..100,9,21,#42593E
XC_1919 185..193,XC_2344 9..17,9,21,#42593E
XC_1919 185..193,XC_2358 216..224,9,21,#42593E
XC_1919 185..193,XC_2675 58..66,9,21,#42593E
XC_1919 185..193,XC_2723 13..21,9,21,#42593E
XC_1919 185..193,XC_2806 230..238,9,21,#42593E
XC_1919 185..193,XC_2827 41..49,9,21,#42593E
XC_1919 185..193,XC_2885 73..81,9,21,#42593E
XC_1919 185..193,XC_3063 119..127,9,21,#42593E
XC_1919 185..193,XC_3064 81..89,9,21,#42593E
XC_1919 185..193,XC_3141 58..66,9,21,#42593E
XC_1919 185..193,XC_3173 229..237,9,21,#42593E
XC_1919 185..193,XC_3457 135..143,9,21,#42593E
XC_1919 185..193,XC_3514 91..99,9,21,#42593E
XC_1919 185..193,XC_3680 228..236,9,21,#42593E
XC_1919 185..193,XC_3726 93..101,9,21,#42593E
XC_1919 185..193,XC_3877 122..130,9,21,#42593E
XC_1919 185..193,XC_3904 171..179,9,21,#42593E
XC_1919 185..193,XC_4010 1..9,9,21,#42593E
XC_1919 185..193,XC_4013 62..70,9,21,#42593E
XC_1919 185..193,XC_4088 46..54,9,21,#42593E
XC_1919 185..193,XC_4139 154..162,9,21,#42593E
XC_1919 185..193,XC_4151 110..118,9,21,#42593E
XC_1919 185..193,XC_4168 25..33,9,21,#42593E
XC_1919 185..193,XC_4199 9..17,9,21,#42593E
XC_1919 185..193,XC_4299 10..18,9,21,#42593E
XC_1921 157..165,XC_1950 219..227,9,21,#42593E
XC_1921 157..165,XC_1994 216..224,9,21,#42593E
XC_1921 157..165,XC_1998 19..27,9,21,#42593E
XC_1921 157..165,XC_2064 92..100,9,21,#42593E
XC_1921 157..165,XC_2344 9..17,9,21,#42593E
XC_1921 157..165,XC_2358 216..224,9,21,#42593E
XC_1921 157..165,XC_2675 58..66,9,21,#42593E
XC_1921 157..165,XC_2723 13..21,9,21,#42593E
XC_1921 157..165,XC_2806 230..238,9,21,#42593E
XC_1921 157..165,XC_2827 41..49,9,21,#42593E
XC_1921 157..165,XC_2885 73..81,9,21,#42593E
XC_1921 157..165,XC_3063 119..127,9,21,#42593E
XC_1921 157..165,XC_3064 81..89,9,21,#42593E
XC_1921 157..165,XC_3141 58..66,9,21,#42593E
XC_1921 157..165,XC_3173 229..237,9,21,#42593E
XC_1921 157..165,XC_3457 135..143,9,21,#42593E
XC_1921 157..165,XC_3514 91..99,9,21,#42593E
XC_1921 157..165,XC_3680 228..236,9,21,#42593E
XC_1921 157..165,XC_3726 93..101,9,21,#42593E
XC_1921 157..165,XC_3877 122..130,9,21,#42593E
XC_1921 157..165,XC_3904 171..179,9,21,#42593E
XC_1921 157..165,XC_4010 1..9,9,21,#42593E
XC_1921 157..165,XC_4013 62..70,9,21,#42593E
XC_1921 157..165,XC_4088 46..54,9,21,#42593E
XC_1921 157..165,XC_4139 154..162,9,21,#42593E
XC_1921 157..165,XC_4151 110..118,9,21,#42593E
XC_1921 157..165,XC_4168 25..33,9,21,#42593E
XC_1921 157..165,XC_4199 9..17,9,21,#42593E
XC_1921 157..165,XC_4299 10..18,9,21,#42593E
XC_1941 201..209,XC_1983 3..11,9,21,#42593E
XC_1941 201..209,XC_2499 240..248,9,21,#42593E
XC_1941 201..209,XC_2688 134..142,9,21,#42593E
XC_1941 201..209,XC_2704 211..219,9,21,#42593E
XC_1941 201..209,XC_2737 92..100,9,21,#42593E
XC_1941 201..209,XC_2915 83..91,9,21,#42593E
XC_1941 201..209,XC_3137 59..67,9,21,#42593E
XC_1941 201..209,XC_3141 154..162,9,21,#42593E
XC_1941 201..209,XC_3259 160..168,9,21,#42593E
XC_1941 201..209,XC_3540 172..180,9,21,#42593E
XC_1941 201..209,XC_3583 42..50,9,21,#42593E
XC_1941 201..209,XC_3812 89..97,9,21,#42593E
XC_1941 201..209,XC_4192 196..204,9,21,#42593E
XC_1941 201..209,XC_4213 207..215,9,21,#42593E
XC_1941 201..209,XC_4214 46..54,9,21,#42593E
XC_1941 201..209,XC_4223 60..68,9,21,#42593E
XC_1941 201..209,XC_4245 228..236,9,21,#42593E
XC_1943 163..171,XC_1949 67..75,9,21,#42593E
XC_1943 163..171,XC_1971 229..237,9,21,#42593E
XC_1943 163..171,XC_2232 66..74,9,21,#42593E
XC_1943 163..171,XC_2689 18..26,9,21,#42593E
XC_1943 163..171,XC_2763 129..137,9,21,#42593E
XC_1943 163..171,XC_3148 39..47,9,21,#42593E
XC_1943 163..171,XC_3356 73..81,9,21,#42593E
XC_1943 163..171,XC_3375 156..164,9,21,#42593E
XC_1943 163..171,XC_3384 37..45,9,21,#42593E
XC_1943 163..171,XC_3393 41..49,9,21,#42593E
XC_1943 163..171,XC_3508 28..36,9,21,#42593E
XC_1943 163..171,XC_3546 217..225,9,21,#42593E
XC_1943 163..171,XC_3553 169..177,9,21,#42593E
XC_1943 163..171,XC_3596 115..123,9,21,#42593E
XC_1943 163..171,XC_3876 101..109,9,21,#42593E
XC_1943 163..171,XC_3993 15..23,9,21,#42593E
XC_1943 163..171,XC_4082 142..150,9,21,#42593E
XC_1943 163..171,XC_4157 216..224,9,21,#42593E
XC_1943 163..171,XC_4268 147..155,9,21,#42593E
XC_1943 163..171,XC_4285 91..99,9,21,#42593E
XC_1943 163..171,XC_4314 218..226,9,21,#42593E
XC_1949 67..75,XC_1971 229..237,9,21,#42593E
XC_1949 67..75,XC_2232 66..74,9,21,#42593E
XC_1949 67..75,XC_2689 18..26,9,21,#42593E
XC_1949 67..75,XC_2763 129..137,9,21,#42593E
XC_1949 67..75,XC_3148 39..47,9,21,#42593E
XC_1949 67..75,XC_3356 73..81,9,21,#42593E
XC_1949 67..75,XC_3375 156..164,9,21,#42593E
XC_1949 67..75,XC_3384 37..45,9,21,#42593E
XC_1949 67..75,XC_3393 41..49,9,21,#42593E
XC_1949 67..75,XC_3508 28..36,9,21,#42593E
XC_1949 67..75,XC_3546 217..225,9,21,#42593E
XC_1949 67..75,XC_3553 169..177,9,21,#42593E
XC_1949 67..75,XC_3596 115..123,9,21,#42593E
XC_1949 67..75,XC_3876 101..109,9,21,#42593E
XC_1949 67..75,XC_3993 15..23,9,21,#42593E
XC_1949 67..75,XC_4082 142..150,9,21,#42593E
XC_1949 67..75,XC_4157 216..224,9,21,#42593E
XC_1949 67..75,XC_4268 147..155,9,21,#42593E
XC_1949 67..75,XC_4285 91..99,9,21,#42593E
XC_1949 67..75,XC_4314 218..226,9,21,#42593E
XC_1950 219..227,XC_1994 216..224,9,21,#42593E
XC_1950 219..227,XC_1998 19..27,9,21,#42593E
XC_1950 219..227,XC_2064 92..100,9,21,#42593E
XC_1950 219..227,XC_2344 9..17,9,21,#42593E
XC_1950 219..227,XC_2358 216..224,9,21,#42593E
XC_1950 219..227,XC_2675 58..66,9,21,#42593E
XC_1950 219..227,XC_2723 13..21,9,21,#42593E
XC_1950 219..227,XC_2806 230..238,9,21,#42593E
XC_1950 219..227,XC_2827 41..49,9,21,#42593E
XC_1950 219..227,XC_2885 73..81,9,21,#42593E
XC_1950 219..227,XC_3063 119..127,9,21,#42593E
XC_1950 219..227,XC_3064 81..89,9,21,#42593E
XC_1950 219..227,XC_3141 58..66,9,21,#42593E
XC_1950 219..227,XC_3173 229..237,9,21,#42593E
XC_1950 219..227,XC_3457 135..143,9,21,#42593E
XC_1950 219..227,XC_3514 91..99,9,21,#42593E
XC_1950 219..227,XC_3680 228..236,9,21,#42593E
XC_1950 219..227,XC_3726 93..101,9,21,#42593E
XC_1950 219..227,XC_3877 122..130,9,21,#42593E
XC_1950 219..227,XC_3904 171..179,9,21,#42593E
XC_1950 219..227,XC_4010 1..9,9,21,#42593E
XC_1950 219..227,XC_4013 62..70,9,21,#42593E
XC_1950 219..227,XC_4088 46..54,9,21,#42593E
XC_1950 219..227,XC_4139 154..162,9,21,#42593E
XC_1950 219..227,XC_4151 110..118,9,21,#42593E
XC_1950 219..227,XC_4168 25..33,9,21,#42593E
XC_1950 219..227,XC_4199 9..17,9,21,#42593E
XC_1950 219..227,XC_4299 10..18,9,21,#42593E
XC_1959 51..61,XC_0425 59..69,9,21|3,#645186
XC_1959 51..61,XC_1993 146..156,9,21|3,#645186
XC_1959 51..61,XC_4357 144..154,11,21,#42593E
XC_1959 51..61,XC_2653 32..42,11,21,#42593E
XC_1959 51..61,XC_3133 72..82,11,21,#42593E
XC_4346 158..166,XC_2250 201..209,9,21,#42593E
XC_4346 158..166,XC_2279 65..73,9,21,#42593E
XC_4346 158..166,XC_2352 139..147,9,21,#42593E
XC_4346 158..166,XC_2508 100..108,9,21,#42593E
XC_4346 158..166,XC_2555 196..204,9,21,#42593E
XC_4346 158..166,XC_2643 153..161,9,21,#42593E
XC_4346 158..166,XC_2709 190..198,9,21,#42593E
XC_4346 158..166,XC_2917 132..140,9,21,#42593E
XC_4346 158..166,XC_3085 174..182,9,21,#42593E
XC_4346 158..166,XC_3127 57..65,9,21,#42593E
XC_4346 158..166,XC_3130 138..146,9,21,#42593E
XC_4346 158..166,XC_3203 182..190,9,21,#42593E
XC_4346 158..166,XC_3380 213..221,9,21,#42593E
XC_4346 158..166,XC_3484 149..157,9,21,#42593E
XC_4346 158..166,XC_3653 24..32,9,21,#42593E
XC_4346 158..166,XC_4038 37..45,9,21,#42593E
XC_4346 158..166,XC_4047 90..98,9,21,#42593E
XC_4346 158..166,XC_4200 41..49,9,21,#42593E
XC_4346 158..166,XC_4315 170..178,9,21,#42593E
XC_4346 158..166,XC_4322 48..56,9,21,#42593E
XC_1971 229..237,XC_2232 66..74,9,21,#42593E
XC_1971 229..237,XC_2689 18..26,9,21,#42593E
XC_1971 229..237,XC_2763 129..137,9,21,#42593E
XC_1971 229..237,XC_3148 39..47,9,21,#42593E
XC_1971 229..237,XC_3356 73..81,9,21,#42593E
XC_1971 229..237,XC_3375 156..164,9,21,#42593E
XC_1971 229..237,XC_3384 37..45,9,21,#42593E
XC_1971 229..237,XC_3393 41..49,9,21,#42593E
XC_1971 229..237,XC_3508 28..36,9,21,#42593E
XC_1971 229..237,XC_3546 217..225,9,21,#42593E
XC_1971 229..237,XC_3553 169..177,9,21,#42593E
XC_1971 229..237,XC_3596 115..123,9,21,#42593E
XC_1971 229..237,XC_3876 101..109,9,21,#42593E
XC_1971 229..237,XC_3993 15..23,9,21,#42593E
XC_1971 229..237,XC_4082 142..150,9,21,#42593E
XC_1971 229..237,XC_4157 216..224,9,21,#42593E
XC_1971 229..237,XC_4268 147..155,9,21,#42593E
XC_1971 229..237,XC_4285 91..99,9,21,#42593E
XC_1971 229..237,XC_4314 218..226,9,21,#42593E
XC_1972 189..201,XC_0152 199..211,9,21|22,#3E4C3E
XC_1972 189..201,XC_0628 109..121,9,21|22,#3E4C3E
XC_1972 189..201,XC_1339 13..23,9,21|22,#3E4C3E
XC_1972 189..201,XC_1843 202..212,9,21|22,#3E4C3E
XC_1972 189..201,XC_1941 9..21,9,21|22,#3E4C3E
XC_1972 189..201,XC_2001 132..142,9,21,#42593E
XC_1972 189..201,XC_2142 49..59,9,21,#42593E
XC_1972 189..201,XC_2220 33..43,9,21|22,#3E4C3E
XC_1972 189..201,XC_2303 137..147,9,21,#42593E
XC_1972 189..201,XC_2702 137..151,9,21|18,#805637
XC_1972 189..201,XC_2715 153..163,9,21,#42593E
XC_1972 189..201,XC_2726 45..55,9,21,#42593E
XC_1972 189..201,XC_3044 50..62,9,21|22,#3E4C3E
XC_1972 189..201,XC_3128 114..126,9,21|17,#7C564C
XC_1972 189..201,XC_3197 207..219,13,21,#42593E
XC_1972 189..201,XC_3390 177..187,9,21|22,#3E4C3E
XC_1972 189..201,XC_3398 20..30,9,21,#42593E
XC_1972 189..201,XC_3446 3..13,9,21,#42593E
XC_1972 189..201,XC_3485 41..51,9,21,#42593E
XC_1972 189..201,XC_3578 193..203,9,21|22,#3E4C3E
XC_1972 189..201,XC_3596 57..67,9,21,#42593E
XC_1972 189..201,XC_3644 111..121,9,21|22,#3E4C3E
XC_1972 189..201,XC_3646 69..79,9,21,#42593E
XC_1972 189..201,XC_3691 202..212,9,21|22,#3E4C3E
XC_1972 189..201,XC_3771 144..154,9,21,#42593E
XC_1972 189..201,XC_3788 200..210,9,21|20,#54603A
XC_1972 189..201,XC_3807 180..190,9,21,#42593E
XC_1972 189..201,XC_3847 52..62,9,21,#42593E
XC_1972 189..201,XC_4011 177..191,9,21|17,#7C564C
XC_1972 189..201,XC_4049 32..42,9,21|22,#3E4C3E
XC_1972 189..201,XC_4209 136..146,9,21,#42593E
XC_1972 189..201,XC_4269 86..100,9,21|18,#805637
XC_1972 189..201,XC_4269 60..70,9,21|22,#3E4C3E
XC_1983 3..11,XC_2499 240..248,9,21,#42593E
XC_1983 3..11,XC_2688 134..142,9,21,#42593E
XC_1983 3..11,XC_2704 211..219,9,21,#42593E
XC_1983 3..11,XC_2737 92..100,9,21,#42593E
XC_1983 3..11,XC_2915 83..91,9,21,#42593E
XC_1983 3..11,XC_3137 59..67,9,21,#42593E
XC_1983 3..11,XC_3141 154..162,9,21,#42593E
XC_1983 3..11,XC_3259 160..168,9,21,#42593E
XC_1983 3..11,XC_3540 172..180,9,21,#42593E
XC_1983 3..11,XC_3583 42..50,9,21,#42593E
XC_1983 3..11,XC_3812 89..97,9,21,#42593E
XC_1983 3..11,XC_4192 196..204,9,21,#42593E
XC_1983 3..11,XC_4213 207..215,9,21,#42593E
XC_1983 3..11,XC_4214 46..54,9,21,#42593E
XC_1983 3..11,XC_4223 60..68,9,21,#42593E
XC_1983 3..11,XC_4245 228..236,9,21,#42593E
XC_1986 140..150,XC_0116 200..212,9,21|22,#3E4C3E
XC_1986 140..150,XC_0514 144..156,9,21|20,#54603A
XC_1986 140..150,XC_1124 54..66,9,21|17,#7C564C
XC_1986 140..150,XC_1140 144..156,9,21|22,#3E4C3E
XC_1986 140..150,XC_1495 114..126,9,21|17,#7C564C
XC_1986 140..150,XC_1809 109..121,9,21|17,#7C564C
XC_1986 140..150,XC_2235 164..174,9,21,#42593E
XC_1986 140..150,XC_2469 206..218,9,21|22,#3E4C3E
XC_1986 140..150,XC_2487 117..129,9,21|22,#3E4C3E
XC_1986 140..150,XC_2672 177..187,9,21,#42593E
XC_1986 140..150,XC_2691 128..138,9,21,#42593E
XC_1986 140..150,XC_2747 106..118,9,21|17,#7C564C
XC_1986 140..150,XC_2760 221..231,9,21,#42593E
XC_1986 140..150,XC_3047 42..52,11,21,#42593E
XC_1986 140..150,XC_3126 182..194,9,21|22,#3E4C3E
XC_1986 140..150,XC_3271 205..215,9,21,#42593E
XC_1986 140..150,XC_3407 9..21,9,21|22,#3E4C3E
XC_1986 140..150,XC_3444 190..200,9,21,#42593E
XC_1986 140..150,XC_3596 57..67,9,21,#42593E
XC_1986 140..150,XC_3646 69..79,9,21,#42593E
XC_1986 140..150,XC_3784 175..185,11,21,#42593E
XC_1986 140..150,XC_3789 205..215,9,21,#42593E
XC_1986 140..150,XC_3847 52..62,9,21,#42593E
XC_1986 140..150,XC_3882 169..181,9,21|22,#3E4C3E
XC_1986 140..150,XC_3911 228..240,9,21|22,#3E4C3E
XC_1986 140..150,XC_4024 181..191,9,21,#42593E
XC_1986 140..150,XC_4065 4..14,9,21,#42593E
XC_1986 140..150,XC_4293 201..211,9,21,#42593E
XC_1994 216..224,XC_1998 19..27,9,21,#42593E
XC_1994 216..224,XC_2064 92..100,9,21,#42593E
XC_1994 216..224,XC_2344 9..17,9,21,#42593E
XC_1994 216..224,XC_2358 216..224,9,21,#42593E
XC_1994 216..224,XC_2675 58..66,9,21,#42593E
XC_1994 216..224,XC_2723 13..21,9,21,#42593E
XC_1994 216..224,XC_2806 230..238,9,21,#42593E
XC_1994 216..224,XC_2827 41..49,9,21,#42593E
XC_1994 216..224,XC_2885 73..81,9,21,#42593E
XC_1994 216..224,XC_3063 119..127,9,21,#42593E
XC_1994 216..224,XC_3064 81..89,9,21,#42593E
XC_1994 216..224,XC_3141 58..66,9,21,#42593E
XC_1994 216..224,XC_3173 229..237,9,21,#42593E
XC_1994 216..224,XC_3457 135..143,9,21,#42593E
XC_1994 216..224,XC_3514 91..99,9,21,#42593E
XC_1994 216..224,XC_3680 228..236,9,21,#42593E
XC_1994 216..224,XC_3726 93..101,9,21,#42593E
XC_1994 216..224,XC_3877 122..130,9,21,#42593E
XC_1994 216..224,XC_3904 171..179,9,21,#42593E
XC_1994 216..224,XC_4010 1..9,9,21,#42593E
XC_1994 216..224,XC_4013 62..70,9,21,#42593E
XC_1994 216..224,XC_4088 46..54,9,21,#42593E
XC_1994 216..224,XC_4139 154..162,9,21,#42593E
XC_1994 216..224,XC_4151 110..118,9,21,#42593E
XC_1994 216..224,XC_4168 25..33,9,21,#42593E
XC_1994 216..224,XC_4199 9..17,9,21,#42593E
XC_1994 216..224,XC_4299 10..18,9,21,#42593E
XC_1998 19..27,XC_2064 92..100,9,21,#42593E
XC_1998 19..27,XC_2344 9..17,9,21,#42593E
XC_1998 19..27,XC_2358 216..224,9,21,#42593E
XC_1998 19..27,XC_2675 58..66,9,21,#42593E
XC_1998 19..27,XC_2723 13..21,9,21,#42593E
XC_1998 19..27,XC_2806 230..238,9,21,#42593E
XC_1998 19..27,XC_2827 41..49,9,21,#42593E
XC_1998 19..27,XC_2885 73..81,9,21,#42593E
XC_1998 19..27,XC_3063 119..127,9,21,#42593E
XC_1998 19..27,XC_3064 81..89,9,21,#42593E
XC_1998 19..27,XC_3141 58..66,9,21,#42593E
XC_1998 19..27,XC_3173 229..237,9,21,#42593E
XC_1998 19..27,XC_3457 135..143,9,21,#42593E
XC_1998 19..27,XC_3514 91..99,9,21,#42593E
XC_1998 19..27,XC_3680 228..236,9,21,#42593E
XC_1998 19..27,XC_3726 93..101,9,21,#42593E
XC_1998 19..27,XC_3877 122..130,9,21,#42593E
XC_1998 19..27,XC_3904 171..179,9,21,#42593E
XC_1998 19..27,XC_4010 1..9,9,21,#42593E
XC_1998 19..27,XC_4013 62..70,9,21,#42593E
XC_1998 19..27,XC_4088 46..54,9,21,#42593E
XC_1998 19..27,XC_4139 154..162,9,21,#42593E
XC_1998 19..27,XC_4151 110..118,9,21,#42593E
XC_1998 19..27,XC_4168 25..33,9,21,#42593E
XC_1998 19..27,XC_4199 9..17,9,21,#42593E
XC_1998 19..27,XC_4299 10..18,9,21,#42593E
XC_2001 132..142,XC_0211 171..183,9,21|10,#8B5662
XC_2001 132..142,XC_1400 110..122,9,21|7,#6A924E
XC_2001 132..142,XC_1431 74..86,9,21|17,#7C564C
XC_2001 132..142,XC_2142 49..59,9,21,#42593E
XC_2001 132..142,XC_2303 137..147,9,21,#42593E
XC_2001 132..142,XC_2388 195..205,9,21,#42593E
XC_2001 132..142,XC_2466 189..201,9,21,#42593E
XC_2001 132..142,XC_2726 45..55,11,21,#42593E
XC_2001 132..142,XC_3006 79..89,9,21,#42593E
XC_2001 132..142,XC_3127 205..217,9,21|10,#8B5662
XC_2001 132..142,XC_3197 207..219,9,21,#42593E
XC_2001 132..142,XC_3398 20..30,11,21,#42593E
XC_2001 132..142,XC_3446 3..13,9,21,#42593E
XC_2001 132..142,XC_3467 156..166,9,21,#42593E
XC_2001 132..142,XC_3485 41..51,9,21,#42593E
XC_2001 132..142,XC_3771 144..154,11,21,#42593E
XC_2001 132..142,XC_3807 180..190,11,21,#42593E
XC_2001 132..142,XC_3860 186..196,9,21,#42593E
XC_2001 132..142,XC_4209 136..146,9,21,#42593E
XC_2001 132..142,XC_4251 84..94,9,21,#42593E
XC_2025 107..115,XC_2130 41..49,9,21,#42593E
XC_2025 107..115,XC_2135 218..226,9,21,#42593E
XC_2025 107..115,XC_2386 160..168,9,21,#42593E
XC_2025 107..115,XC_2585 199..207,9,21,#42593E
XC_2025 107..115,XC_2642 61..69,9,21,#42593E
XC_2025 107..115,XC_2681 238..246,9,21,#42593E
XC_2025 107..115,XC_2730 132..140,9,21,#42593E
XC_2025 107..115,XC_2822 154..162,9,21,#42593E
XC_2025 107..115,XC_3096 1..9,9,21,#42593E
XC_2025 107..115,XC_3117 29..37,9,21,#42593E
XC_2025 107..115,XC_3182 53..61,9,21,#42593E
XC_2025 107..115,XC_3239 6..14,9,21,#42593E
XC_2025 107..115,XC_3318 90..98,9,21,#42593E
XC_2025 107..115,XC_3331 191..199,9,21,#42593E
XC_2025 107..115,XC_3487 117..125,9,21,#42593E
XC_2025 107..115,XC_3584 210..218,9,21,#42593E
XC_2025 107..115,XC_3736 88..96,9,21,#42593E
XC_2025 107..115,XC_3906 53..61,9,21,#42593E
XC_2025 107..115,XC_4251 18..26,9,21,#42593E
XC_2025 107..115,XC_4297 227..235,9,21,#42593E
XC_2064 92..100,XC_2344 9..17,9,21,#42593E
XC_2064 92..100,XC_2358 216..224,9,21,#42593E
XC_2064 92..100,XC_2675 58..66,9,21,#42593E
XC_2064 92..100,XC_2723 13..21,9,21,#42593E
XC_2064 92..100,XC_2806 230..238,9,21,#42593E
XC_2064 92..100,XC_2827 41..49,9,21,#42593E
XC_2064 92..100,XC_2885 73..81,9,21,#42593E
XC_2064 92..100,XC_3063 119..127,9,21,#42593E
XC_2064 92..100,XC_3064 81..89,9,21,#42593E
XC_2064 92..100,XC_3141 58..66,9,21,#42593E
XC_2064 92..100,XC_3173 229..237,9,21,#42593E
XC_2064 92..100,XC_3457 135..143,9,21,#42593E
XC_2064 92..100,XC_3514 91..99,9,21,#42593E
XC_2064 92..100,XC_3680 228..236,9,21,#42593E
XC_2064 92..100,XC_3726 93..101,9,21,#42593E
XC_2064 92..100,XC_3877 122..130,9,21,#42593E
